COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
"B.C.R. Development, Inc.",Allegany,Alma,31003660120000,Lot 86 019,UL,IW,-77.967858,42.033603,YES,9,POINT (-77.967858 42.033603)
"B.C.R. Development, Inc.",Allegany,Alma,31003660130000,Lot 86 018,UL,IW,-77.969005,42.033604,YES,9,POINT (-77.969005 42.033604)
"Sturdevant, Walter B.",Allegany,Alma,31003661180000,3 Well,UL,OD,-78.01842,42.08647,YES,9,POINT (-78.01842 42.08647)
Eagle Oil,Allegany,Alma,31003666850000,Eagle 01,UL,OD,-78.025881,42.064343,NO,9,POINT (-78.025881 42.064343)
Eagle Oil,Allegany,Alma,31003666860000,Eagle 02,UL,OD,-78.02588,42.065183,NO,9,POINT (-78.02588 42.065183)
Eagle Oil,Allegany,Alma,31003666870000,Eagle 03,UL,OD,-78.025843,42.065982,NO,9,POINT (-78.025843 42.065982)
Eagle Oil,Allegany,Alma,31003666880000,Eagle 04,UL,OD,-78.025885,42.066797,NO,9,POINT (-78.025885 42.066797)
Eagle Oil,Allegany,Alma,31003666890000,Eagle 05,UL,OD,-78.02691,42.067456,NO,9,POINT (-78.02691 42.067456)
Eagle Oil,Allegany,Alma,31003666900000,Eagle 06,UL,OD,-78.026906,42.066791,NO,9,POINT (-78.026906 42.066791)
Eagle Oil,Allegany,Alma,31003666910000,Eagle 07,UL,OD,-78.026964,42.066019,NO,9,POINT (-78.026964 42.066019)
Eagle Oil,Allegany,Alma,31003666920000,Eagle 08,UL,OD,-78.026965,42.065187,NO,9,POINT (-78.026965 42.065187)
Eagle Oil,Allegany,Alma,31003666930000,Eagle 09,UL,OD,-78.027111,42.064372,NO,9,POINT (-78.027111 42.064372)
Eagle Oil,Allegany,Alma,31003666940000,Eagle 010,UL,OD,-78.026866,42.069279,NO,9,POINT (-78.026866 42.069279)
Unknown,Allegany,Alma,31003685760000,Allentown 2,UM,IW,-78.06796,42.08126,NO,9,POINT (-78.06796 42.08126)
Unknown,Allegany,Alma,31003685840000,Allentown 3,UM,OD,-78.06951,42.08065,NO,9,POINT (-78.06951 42.08065)
"Zanders, Dave",Allegany,Alma,31003698710000,Zander  886(G),UL,OD,-77.96958,42.04959,NO,9,POINT (-77.96958 42.04959)
Unknown,Allegany,Alma,31003705720000,Root F 1,UN,NL,-78.05011,42.060276,NO,9,POINT (-78.05011 42.060276)
Unknown,Allegany,Alma,31003705730000,Root F 2,UM,NL,-78.05014,42.062317,NO,9,POINT (-78.05014 42.062317)
Unknown,Allegany,Alma,31003705740000,Root F 3,UN,NL,-78.05014,42.059532,NO,9,POINT (-78.05014 42.059532)
Unknown,Allegany,Alma,31003705750000,Root F 4,UL,NL,-78.050346,42.061996,YES,9,POINT (-78.050346 42.061996)
Unknown,Allegany,Alma,31003705760000,Root F 5,UN,NL,-78.0504,42.060284,NO,9,POINT (-78.0504 42.060284)
Unknown,Allegany,Alma,31003705770000,Root F 6,UL,NL,-78.050423,42.06123,YES,9,POINT (-78.050423 42.06123)
Unknown,Allegany,Alma,31003705780000,Root F 7,UM,NL,-78.050552,42.062843,NO,9,POINT (-78.050552 42.062843)
Unknown,Allegany,Alma,31003705790000,Root F 8,UM,NL,-78.050644,42.061581,NO,9,POINT (-78.050644 42.061581)
Unknown,Allegany,Alma,31003705800000,Root F 9,UN,NL,-78.050674,42.059391,NO,9,POINT (-78.050674 42.059391)
Unknown,Allegany,Alma,31003705810000,Root F 10,UN,NL,-78.050812,42.060753,NO,9,POINT (-78.050812 42.060753)
Unknown,Allegany,Alma,31003705820000,Root F 11,UM,NL,-78.050835,42.062386,NO,9,POINT (-78.050835 42.062386)
Unknown,Allegany,Alma,31003705830000,Root F 12,UN,NL,-78.050842,42.060452,NO,9,POINT (-78.050842 42.060452)
Unknown,Allegany,Alma,31003705840000,Root F 13,UL,NL,-78.05078,42.06174,YES,9,POINT (-78.05078 42.06174)
Unknown,Allegany,Alma,31003705850000,Root F 14,UM,NL,-78.051331,42.061985,NO,9,POINT (-78.051331 42.061985)
Unknown,Allegany,Alma,31003705860000,Root F 15,UM,NL,-78.051338,42.062805,NO,9,POINT (-78.051338 42.062805)
Unknown,Allegany,Alma,31003705870000,Root F 16,UM,NL,-78.051338,42.061218,NO,9,POINT (-78.051338 42.061218)
Unknown,Allegany,Alma,31003705880000,Root F 17,UN,NL,-78.051369,42.060314,NO,9,POINT (-78.051369 42.060314)
Unknown,Allegany,Alma,31003705890000,Root F 18,UL,NL,-78.051826,42.06321,YES,9,POINT (-78.051826 42.06321)
Unknown,Allegany,Alma,31003705900000,Root F 19,UN,NL,-78.051842,42.060768,NO,9,POINT (-78.051842 42.060768)
Unknown,Allegany,Alma,31003705910000,Root F 20,UM,NL,-78.051842,42.061607,NO,9,POINT (-78.051842 42.061607)
Unknown,Allegany,Alma,31003705920000,Root F 21,UM,NL,-78.051842,42.062408,NO,9,POINT (-78.051842 42.062408)
Unknown,Allegany,Alma,31003705930000,Root F 22,UL,NL,-78.052238,42.063583,YES,9,POINT (-78.052238 42.063583)
Unknown,Allegany,Alma,31003705940000,Root F 23,UL,NL,-78.052307,42.061253,YES,9,POINT (-78.052307 42.061253)
Unknown,Allegany,Alma,31003705950000,Root F 24,UM,NL,-78.052315,42.062809,NO,9,POINT (-78.052315 42.062809)
Unknown,Allegany,Alma,31003705960000,Root F 25,UL,NL,-78.052315,42.06205,YES,9,POINT (-78.052315 42.06205)
Unknown,Allegany,Alma,31003705970000,Root F 26,UN,NL,-78.052345,42.060318,NO,9,POINT (-78.052345 42.060318)
Unknown,Allegany,Alma,31003705980000,Root F 27,UM,NL,-78.052353,42.063614,NO,9,POINT (-78.052353 42.063614)
Unknown,Allegany,Alma,31003705990000,Root F 28,UM,NL,-78.052681,42.062634,NO,9,POINT (-78.052681 42.062634)
Unknown,Allegany,Alma,31003706000000,Root F 29,UM,NL,-78.052773,42.063206,NO,9,POINT (-78.052773 42.063206)
Unknown,Allegany,Alma,31003706010000,Root F 30,UM,NL,-78.052773,42.064018,NO,9,POINT (-78.052773 42.064018)
Unknown,Allegany,Alma,31003706020000,Root F 31,UL,NL,-78.052795,42.062389,YES,9,POINT (-78.052795 42.062389)
Unknown,Allegany,Alma,31003706030000,Root F 32,UM,NL,-78.052795,42.061611,NO,9,POINT (-78.052795 42.061611)
Unknown,Allegany,Alma,31003706040000,Root F 33,UN,NL,-78.052811,42.060772,NO,9,POINT (-78.052811 42.060772)
Unknown,Allegany,Alma,31003706050000,Root F 34,UN,NL,-78.053162,42.060966,NO,9,POINT (-78.053162 42.060966)
Unknown,Allegany,Alma,31003706060000,Root F 35,UM,NL,-78.053253,42.062828,NO,9,POINT (-78.053253 42.062828)
Unknown,Allegany,Alma,31003706070000,Root F 36,UM,NL,-78.053253,42.062035,NO,9,POINT (-78.053253 42.062035)
Unknown,Allegany,Alma,31003706080000,Root F 37,UM,NL,-78.053276,42.063606,NO,9,POINT (-78.053276 42.063606)
Unknown,Allegany,Alma,31003706090000,Root F 38,UL,NL,-78.05308,42.06113,YES,9,POINT (-78.05308 42.06113)
Unknown,Allegany,Alma,31003706100000,Root F 39,UN,NL,-78.053299,42.060349,NO,9,POINT (-78.053299 42.060349)
Unknown,Allegany,Alma,31003706110000,Root F 40,UN,NL,-78.053711,42.060787,NO,9,POINT (-78.053711 42.060787)
Unknown,Allegany,Alma,31003706120000,Root F 41,UM,NL,-78.053734,42.064018,NO,9,POINT (-78.053734 42.064018)
Unknown,Allegany,Alma,31003706130000,Root F 42,UL,NL,-78.05369,42.06256,YES,9,POINT (-78.05369 42.06256)
Unknown,Allegany,Alma,31003706140000,Root F 43,UM,NL,-78.053749,42.063213,NO,9,POINT (-78.053749 42.063213)
Unknown,Allegany,Alma,31003706150000,Root F 44,UM,NL,-78.053772,42.061634,NO,9,POINT (-78.053772 42.061634)
Unknown,Allegany,Alma,31003706160000,Root F 45,UM,NL,-78.054207,42.062824,NO,9,POINT (-78.054207 42.062824)
Unknown,Allegany,Alma,31003706170000,Root F 46,UM,NL,-78.05423,42.062016,NO,9,POINT (-78.05423 42.062016)
Unknown,Allegany,Alma,31003706180000,Root F 47,UM,NL,-78.054253,42.063606,NO,9,POINT (-78.054253 42.063606)
Unknown,Allegany,Alma,31003706190000,Root F 48,UN,NL,-78.05426,42.060375,NO,9,POINT (-78.05426 42.060375)
Unknown,Allegany,Alma,31003706200000,Root F 49,UM,NL,-78.05426,42.061237,NO,9,POINT (-78.05426 42.061237)
Unknown,Allegany,Alma,31003706210000,Root F 50,UM,NL,-78.054695,42.064163,NO,9,POINT (-78.054695 42.064163)
Unknown,Allegany,Alma,31003706220000,Root F 51,UM,NL,-78.05471,42.062424,NO,9,POINT (-78.05471 42.062424)
Unknown,Allegany,Alma,31003706230000,Root F 52,UM,NL,-78.054718,42.061615,NO,9,POINT (-78.054718 42.061615)
Unknown,Allegany,Alma,31003706240000,Root F 53,UM,NL,-78.054733,42.063225,NO,9,POINT (-78.054733 42.063225)
Unknown,Allegany,Alma,31003706250000,Root F 54,UM,NL,-78.054749,42.060818,NO,9,POINT (-78.054749 42.060818)
Unknown,Allegany,Alma,31003706260000,Root F 55,UM,NL,-78.054932,42.064255,NO,9,POINT (-78.054932 42.064255)
Unknown,Allegany,Alma,31003706270000,Root F 56,UM,NL,-78.055008,42.062122,NO,9,POINT (-78.055008 42.062122)
Unknown,Allegany,Alma,31003706280000,Root F 57,UM,NL,-78.055176,42.061249,NO,9,POINT (-78.055176 42.061249)
Unknown,Allegany,Alma,31003706290000,Root F 58,UM,NL,-78.055191,42.062805,NO,9,POINT (-78.055191 42.062805)
Unknown,Allegany,Alma,31003706300000,Root F 59,UM,NL,-78.055199,42.062038,NO,9,POINT (-78.055199 42.062038)
Unknown,Allegany,Alma,31003706310000,Root F 60,UM,NL,-78.055199,42.063641,NO,9,POINT (-78.055199 42.063641)
Unknown,Allegany,Alma,31003706320000,Root F 61,UM,NL,-78.055222,42.060398,NO,9,POINT (-78.055222 42.060398)
Unknown,Allegany,Alma,31003706330000,Root F 62,UM,NL,-78.05526,42.061249,NO,9,POINT (-78.05526 42.061249)
Unknown,Allegany,Alma,31003706340000,Root F 63,UM,NL,-78.05529,42.063023,NO,9,POINT (-78.05529 42.063023)
Unknown,Allegany,Alma,31003706350000,Root F 64,UM,NL,-78.055656,42.064167,NO,9,POINT (-78.055656 42.064167)
Unknown,Allegany,Alma,31003706360000,Root F 65,UM,NL,-78.055687,42.063862,NO,9,POINT (-78.055687 42.063862)
Unknown,Allegany,Alma,31003706370000,Root F 66,UM,NL,-78.055687,42.061543,NO,9,POINT (-78.055687 42.061543)
Unknown,Allegany,Alma,31003706380000,Root F 67,UN,NL,-78.055702,42.062412,NO,9,POINT (-78.055702 42.062412)
Unknown,Allegany,Alma,31003706390000,Root F 68,UM,NL,-78.055702,42.063454,NO,9,POINT (-78.055702 42.063454)
Unknown,Allegany,Alma,31003706400000,Root F 69,UM,NL,-78.05571,42.063282,NO,9,POINT (-78.05571 42.063282)
Unknown,Allegany,Alma,31003706410000,Root F 70,UN,NL,-78.055717,42.062302,NO,9,POINT (-78.055717 42.062302)
Unknown,Allegany,Alma,31003706420000,Root F 71,UM,NL,-78.055725,42.059692,NO,9,POINT (-78.055725 42.059692)
Unknown,Allegany,Alma,31003706430000,Root F 72,UM,NL,-78.055725,42.060913,NO,9,POINT (-78.055725 42.060913)
Unknown,Allegany,Alma,31003706440000,Root F 73,UM,NL,-78.055733,42.059032,NO,9,POINT (-78.055733 42.059032)
Unknown,Allegany,Alma,31003706450000,Root F 74,UM,NL,-78.055733,42.060333,NO,9,POINT (-78.055733 42.060333)
Unknown,Allegany,Alma,31003706460000,Root F 75,UM,NL,-78.055756,42.062752,NO,9,POINT (-78.055756 42.062752)
Unknown,Allegany,Alma,31003706470000,Root F 76,UM,NL,-78.055763,42.060162,NO,9,POINT (-78.055763 42.060162)
Unknown,Allegany,Alma,31003706480000,Root F 77,UM,NL,-78.055779,42.061783,NO,9,POINT (-78.055779 42.061783)
Unknown,Allegany,Alma,31003706490000,Root F 78,UN,NL,-78.055946,42.06377,NO,9,POINT (-78.055946 42.06377)
Unknown,Allegany,Alma,31003706500000,Root F 79,UM,NL,-78.056046,42.061657,NO,9,POINT (-78.056046 42.061657)
Unknown,Allegany,Alma,31003706510000,Root F 80,UN,NL,-78.056068,42.06245,NO,9,POINT (-78.056068 42.06245)
Unknown,Allegany,Alma,31003706520000,Root F 81,UN,NL,-78.056122,42.064129,NO,9,POINT (-78.056122 42.064129)
Unknown,Allegany,Alma,31003706530000,Root F 82,UM,NL,-78.05616,42.060646,NO,9,POINT (-78.05616 42.060646)
Unknown,Allegany,Alma,31003706540000,Root F 83,UL,NL,-78.056168,42.058937,YES,9,POINT (-78.056168 42.058937)
Unknown,Allegany,Alma,31003706550000,Root F 84,UN,NL,-78.05619,42.063068,NO,9,POINT (-78.05619 42.063068)
Unknown,Allegany,Alma,31003706560000,Root F 85,UM,NL,-78.056297,42.05872,NO,9,POINT (-78.056297 42.05872)
Unknown,Allegany,Alma,31003706570000,Root F 86,UM,NL,-78.05632,42.059353,NO,9,POINT (-78.05632 42.059353)
Unknown,Allegany,Alma,31003706580000,Root F 87,UM,NL,-78.056328,42.060032,NO,9,POINT (-78.056328 42.060032)
Unknown,Allegany,Alma,31003706590000,Root F 88,UN,NL,-78.056381,42.062828,NO,9,POINT (-78.056381 42.062828)
Unknown,Allegany,Alma,31003706600000,Root F 89,UM,NL,-78.056404,42.062355,NO,9,POINT (-78.056404 42.062355)
Unknown,Allegany,Alma,31003706610000,Root F 90,UM,NL,-78.056412,42.062077,NO,9,POINT (-78.056412 42.062077)
Unknown,Allegany,Alma,31003706620000,Root F 91,UM,NL,-78.056427,42.060909,NO,9,POINT (-78.056427 42.060909)
Unknown,Allegany,Alma,31003706630000,Root F 92,UM,NL,-78.05648,42.06155,NO,9,POINT (-78.05648 42.06155)
Unknown,Allegany,Alma,31003706640000,Root F 93,UN,NL,-78.056488,42.06414,NO,9,POINT (-78.056488 42.06414)
Unknown,Allegany,Alma,31003706650000,Root F 94,UM,NL,-78.056519,42.060341,NO,9,POINT (-78.056519 42.060341)
Unknown,Allegany,Alma,31003706660000,Root F 95,UM,NL,-78.056587,42.061668,NO,9,POINT (-78.056587 42.061668)
Unknown,Allegany,Alma,31003706670000,Root F 96,UN,NL,-78.056747,42.064205,NO,9,POINT (-78.056747 42.064205)
Unknown,Allegany,Alma,31003706680000,Root F 97,UN,NL,-78.056786,42.063053,NO,9,POINT (-78.056786 42.063053)
Unknown,Allegany,Alma,31003706690000,Root F 98,UM,NL,-78.056892,42.059074,NO,9,POINT (-78.056892 42.059074)
Unknown,Allegany,Alma,31003706700000,Root F 99,UM,NL,-78.056892,42.060349,NO,9,POINT (-78.056892 42.060349)
Unknown,Allegany,Alma,31003706710000,Root F 100,UM,NL,-78.0569,42.061268,NO,9,POINT (-78.0569 42.061268)
Unknown,Allegany,Alma,31003706720000,Root F 101,UL,NL,-78.056915,42.059704,YES,9,POINT (-78.056915 42.059704)
Unknown,Allegany,Alma,31003706730000,Root F 102,UM,NL,-78.056915,42.062004,NO,9,POINT (-78.056915 42.062004)
Unknown,Allegany,Alma,31003706740000,Root F 103,UM,NL,-78.056923,42.060638,NO,9,POINT (-78.056923 42.060638)
Unknown,Allegany,Alma,31003706750000,Root F 104,UM,NL,-78.056961,42.061768,NO,9,POINT (-78.056961 42.061768)
Unknown,Allegany,Alma,31003706760000,Root F 105,UN,NL,-78.05703,42.063763,NO,9,POINT (-78.05703 42.063763)
Unknown,Allegany,Alma,31003706770000,Root F 106,UN,NL,-78.057045,42.062881,NO,9,POINT (-78.057045 42.062881)
Unknown,Allegany,Alma,31003706780000,Root F 107,UM,NL,-78.057243,42.062778,NO,9,POINT (-78.057243 42.062778)
Unknown,Allegany,Alma,31003706790000,Root F 108,UN,NL,-78.057259,42.064163,NO,9,POINT (-78.057259 42.064163)
Unknown,Allegany,Alma,31003706800000,Root F 109,UN,NL,-78.057266,42.063393,NO,9,POINT (-78.057266 42.063393)
Unknown,Allegany,Alma,31003706810000,Root F 110,UM,NL,-78.057304,42.061592,NO,9,POINT (-78.057304 42.061592)
Unknown,Allegany,Alma,31003706820000,Root F 111,UM,NL,-78.057312,42.06097,NO,9,POINT (-78.057312 42.06097)
Unknown,Allegany,Alma,31003706830000,Root F 112,UM,NL,-78.057335,42.060364,NO,9,POINT (-78.057335 42.060364)
Unknown,Allegany,Alma,31003706840000,Root F 113,UM,NL,-78.057373,42.06216,NO,9,POINT (-78.057373 42.06216)
Unknown,Allegany,Alma,31003706850000,Root F 114,UM,NL,-78.057396,42.062592,NO,9,POINT (-78.057396 42.062592)
Unknown,Allegany,Alma,31003706860000,Root F 115,UN,NL,-78.057419,42.063972,NO,9,POINT (-78.057419 42.063972)
Unknown,Allegany,Alma,31003706870000,Root F 116,UM,NL,-78.057457,42.058746,NO,9,POINT (-78.057457 42.058746)
Unknown,Allegany,Alma,31003706880000,Root F 117,UM,NL,-78.05748,42.05938,NO,9,POINT (-78.05748 42.05938)
Unknown,Allegany,Alma,31003706890000,Root F 118,UM,NL,-78.057487,42.06004,NO,9,POINT (-78.057487 42.06004)
Unknown,Allegany,Alma,31003706900000,Root F 119,UN,NL,-78.057587,42.063473,NO,9,POINT (-78.057587 42.063473)
Unknown,Allegany,Alma,31003706910000,Root F 120,UM,NL,-78.057701,42.061298,NO,9,POINT (-78.057701 42.061298)
Unknown,Allegany,Alma,31003706920000,Root F 121,UM,NL,-78.057732,42.060646,NO,9,POINT (-78.057732 42.060646)
Unknown,Allegany,Alma,31003706930000,Root F 122,UM,NL,-78.057739,42.06189,NO,9,POINT (-78.057739 42.06189)
Unknown,Allegany,Alma,31003706940000,Root F 123,UM,NL,-78.057739,42.063114,NO,9,POINT (-78.057739 42.063114)
Unknown,Allegany,Alma,31003706950000,Root F 124,UN,NL,-78.057816,42.063793,NO,9,POINT (-78.057816 42.063793)
Unknown,Allegany,Alma,31003706960000,Root F 125,UM,NL,-78.057961,42.06414,NO,9,POINT (-78.057961 42.06414)
Unknown,Allegany,Alma,31003706970000,Root F 126,UM,NL,-78.058052,42.062794,NO,9,POINT (-78.058052 42.062794)
Unknown,Allegany,Alma,31003706980000,Root F 127,UM,NL,-78.058067,42.063435,NO,9,POINT (-78.058067 42.063435)
Unknown,Allegany,Alma,31003706990000,Root F 128,UM,NL,-78.058083,42.060974,NO,9,POINT (-78.058083 42.060974)
Unknown,Allegany,Alma,31003707000000,Root F 129,UM,NL,-78.058098,42.059078,NO,9,POINT (-78.058098 42.059078)
Unknown,Allegany,Alma,31003707010000,Root F 130,UM,NL,-78.058098,42.061596,NO,9,POINT (-78.058098 42.061596)
Unknown,Allegany,Alma,31003707020000,Root F 131,UM,NL,-78.058113,42.060364,NO,9,POINT (-78.058113 42.060364)
Unknown,Allegany,Alma,31003707030000,Root F 132,UM,NL,-78.058113,42.062183,NO,9,POINT (-78.058113 42.062183)
Unknown,Allegany,Alma,31003707040000,Root F 133,UM,NL,-78.058121,42.05975,NO,9,POINT (-78.058121 42.05975)
Unknown,Allegany,Alma,31003707050000,Root F 134,UL,NL,-78.058151,42.058884,YES,9,POINT (-78.058151 42.058884)
Unknown,Allegany,Alma,31003707060000,Root F 135,UL,NL,-78.058197,42.06366,YES,9,POINT (-78.058197 42.06366)
Unknown,Allegany,Alma,31003707070000,Root F 136,UM,NL,-78.058418,42.063091,NO,9,POINT (-78.058418 42.063091)
Unknown,Allegany,Alma,31003707080000,Root F 137,UM,NL,-78.058441,42.062481,NO,9,POINT (-78.058441 42.062481)
Unknown,Allegany,Alma,31003707090000,Root F 138,UM,NL,-78.058449,42.061295,NO,9,POINT (-78.058449 42.061295)
Unknown,Allegany,Alma,31003707100000,Root F 139,UN,NL,-78.058495,42.060665,NO,9,POINT (-78.058495 42.060665)
Unknown,Allegany,Alma,31003707110000,Root F 140,UM,NL,-78.058517,42.061886,NO,9,POINT (-78.058517 42.061886)
Unknown,Allegany,Alma,31003707120000,Root F 141,UM,NL,-78.058624,42.062511,NO,9,POINT (-78.058624 42.062511)
Unknown,Allegany,Alma,31003707130000,Root F 142,UM,NL,-78.058632,42.059391,NO,9,POINT (-78.058632 42.059391)
Unknown,Allegany,Alma,31003707140000,Root F 143,UM,NL,-78.05864,42.063683,NO,9,POINT (-78.05864 42.063683)
Unknown,Allegany,Alma,31003707150000,Root F 144,UN,NL,-78.058655,42.059948,NO,9,POINT (-78.058655 42.059948)
Unknown,Allegany,Alma,31003707160000,Root F 145,UM,NL,-78.058685,42.058743,NO,9,POINT (-78.058685 42.058743)
Unknown,Allegany,Alma,31003707170000,Root F 146,UM,NL,-78.058784,42.062778,NO,9,POINT (-78.058784 42.062778)
Unknown,Allegany,Alma,31003707180000,Root F 147,UM,NL,-78.0588,42.064171,NO,9,POINT (-78.0588 42.064171)
Unknown,Allegany,Alma,31003707190000,Root F 148,UM,NL,-78.058815,42.063416,NO,9,POINT (-78.058815 42.063416)
Unknown,Allegany,Alma,31003707200000,Root F 149,UM,NL,-78.05883,42.062508,NO,9,POINT (-78.05883 42.062508)
Unknown,Allegany,Alma,31003707210000,Root F 150,UM,NL,-78.058846,42.061569,NO,9,POINT (-78.058846 42.061569)
Unknown,Allegany,Alma,31003707220000,Root F 151,UM,NL,-78.058853,42.060379,NO,9,POINT (-78.058853 42.060379)
Unknown,Allegany,Alma,31003707230000,Root F 152,UM,NL,-78.058853,42.062176,NO,9,POINT (-78.058853 42.062176)
Unknown,Allegany,Alma,31003707240000,Root F 153,UM,NL,-78.058868,42.060982,NO,9,POINT (-78.058868 42.060982)
Unknown,Allegany,Alma,31003707250000,Root F 154,UM,NL,-78.058899,42.061653,NO,9,POINT (-78.058899 42.061653)
Unknown,Allegany,Alma,31003707260000,Root F 155,UM,NL,-78.059135,42.062469,NO,9,POINT (-78.059135 42.062469)
Unknown,Allegany,Alma,31003707270000,Root F 156,UM,NL,-78.059135,42.063099,NO,9,POINT (-78.059135 42.063099)
Unknown,Allegany,Alma,31003707280000,Root F 157,UM,NL,-78.059181,42.06374,NO,9,POINT (-78.059181 42.06374)
Unknown,Allegany,Alma,31003707290000,Root F 158,UM,NL,-78.059189,42.061295,NO,9,POINT (-78.059189 42.061295)
Unknown,Allegany,Alma,31003707300000,Root F 159,UM,NL,-78.059227,42.060688,NO,9,POINT (-78.059227 42.060688)
Unknown,Allegany,Alma,31003707310000,Root F 160,UM,NL,-78.059235,42.06189,NO,9,POINT (-78.059235 42.06189)
Unknown,Allegany,Alma,31003707320000,Root F 161,UL,NL,-78.05925,42.05909,YES,9,POINT (-78.05925 42.05909)
Unknown,Allegany,Alma,31003707330000,Root F 162,UM,NL,-78.059258,42.059746,NO,9,POINT (-78.059258 42.059746)
Unknown,Allegany,Alma,31003707340000,Root F 163,UM,NL,-78.059273,42.058418,NO,9,POINT (-78.059273 42.058418)
Unknown,Allegany,Alma,31003707350000,Root F 164,UL,NL,-78.05959,42.06408,YES,9,POINT (-78.05959 42.06408)
Unknown,Allegany,Alma,31003707360000,Root F 165,UM,NL,-78.059517,42.062798,NO,9,POINT (-78.059517 42.062798)
Unknown,Allegany,Alma,31003707370000,Root F 166,UM,NL,-78.059517,42.063412,NO,9,POINT (-78.059517 42.063412)
Unknown,Allegany,Alma,31003707380000,Root F 167,UM,NL,-78.05957,42.061623,NO,9,POINT (-78.05957 42.061623)
Unknown,Allegany,Alma,31003707390000,Root F 168,UM,NL,-78.059578,42.061001,NO,9,POINT (-78.059578 42.061001)
Unknown,Allegany,Alma,31003707400000,Root F 169,UM,NL,-78.059586,42.060383,NO,9,POINT (-78.059586 42.060383)
Unknown,Allegany,Alma,31003707410000,Root F 170,UL,NL,-78.059685,42.058937,YES,9,POINT (-78.059685 42.058937)
Unknown,Allegany,Alma,31003707420000,Root F 171,UM,NL,-78.059837,42.063725,NO,9,POINT (-78.059837 42.063725)
Unknown,Allegany,Alma,31003707430000,Root F 172,UM,NL,-78.059853,42.058765,NO,9,POINT (-78.059853 42.058765)
Unknown,Allegany,Alma,31003707440000,Root F 173,UM,NL,-78.05986,42.063114,NO,9,POINT (-78.05986 42.063114)
Unknown,Allegany,Alma,31003707450000,Root F 174,UM,NL,-78.059868,42.062508,NO,9,POINT (-78.059868 42.062508)
Unknown,Allegany,Alma,31003707460000,Root F 175,UM,NL,-78.059868,42.05994,NO,9,POINT (-78.059868 42.05994)
Unknown,Allegany,Alma,31003707470000,Root F 176,UM,NL,-78.059883,42.059425,NO,9,POINT (-78.059883 42.059425)
Unknown,Allegany,Alma,31003707480000,Root F 177,UM,NL,-78.059906,42.061314,NO,9,POINT (-78.059906 42.061314)
Unknown,Allegany,Alma,31003707490000,Root F 178,UM,NL,-78.059914,42.060677,NO,9,POINT (-78.059914 42.060677)
Unknown,Allegany,Alma,31003707500000,Root F 179,UM,NL,-78.059914,42.061893,NO,9,POINT (-78.059914 42.061893)
Unknown,Allegany,Alma,31003707510000,Root F 180,UM,NL,-78.060028,42.063812,NO,9,POINT (-78.060028 42.063812)
Unknown,Allegany,Alma,31003707520000,Root F 181,UM,NL,-78.060226,42.06282,NO,9,POINT (-78.060226 42.06282)
Unknown,Allegany,Alma,31003707530000,Root F 182,UM,NL,-78.060234,42.06419,NO,9,POINT (-78.060234 42.06419)
Unknown,Allegany,Alma,31003707540000,Root F 183,UM,NL,-78.060242,42.063419,NO,9,POINT (-78.060242 42.063419)
Unknown,Allegany,Alma,31003707550000,Root F 184,UM,NL,-78.060287,42.061008,NO,9,POINT (-78.060287 42.061008)
Unknown,Allegany,Alma,31003707560000,Root F 185,UM,NL,-78.060295,42.062202,NO,9,POINT (-78.060295 42.062202)
Unknown,Allegany,Alma,31003707570000,Root F 186,UM,NL,-78.060303,42.061615,NO,9,POINT (-78.060303 42.061615)
Unknown,Allegany,Alma,31003707580000,Root F 187,UM,NL,-78.06031,42.060398,NO,9,POINT (-78.06031 42.060398)
Unknown,Allegany,Alma,31003707590000,Root F 188,UM,NL,-78.060402,42.05843,NO,9,POINT (-78.060402 42.05843)
Unknown,Allegany,Alma,31003707600000,Root F 189,UM,NL,-78.060432,42.059753,NO,9,POINT (-78.060432 42.059753)
