COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
James V. Joyce/DBA Pipeline Co.,Broome,Triangle,31007100000000,Lewis 1,UL,GW,-75.86811,42.39859,NO,7,POINT (-75.86811 42.39859)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 13,UM,IW,-77.70154,42.09284,NO,8,POINT (-77.70154 42.09284)
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Coleman 100,UM,OD,-77.68968,42.09055,NO,8,POINT (-77.68968 42.09055)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-7,UN,OD,-78.57421,42.01874,NO,9,POINT (-78.57421 42.01874)
C.G.Pipe and Oil Co.,Allegany,Genesee,31003500000000,Camoil(Peary) b-7,UL,IW,-78.21242,42.070283,YES,9,POINT (-78.21242 42.070283)
Unknown,Cattaraugus,Allegany,31009700000000,KC 910,UN,NL,-78.5416,42.001534,NO,9,POINT (-78.5416 42.001534)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Mckinley U9,UL,OD,-77.70799,42.08912,NO,8,POINT (-77.70799 42.08912)
Unknown,Cattaraugus,Allegany,31009700000000,KC 220,UN,NL,-78.50742,42.000298,NO,9,POINT (-78.50742 42.000298)
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 38,UL,OD,-78.60047,42.069409,YES,9,POINT (-78.60047 42.069409)
Unknown,Allegany,Alma,31003100000000,Lot 78 17,UN,NL,,,NO,9,
Unknown,Allegany,Genesee,31003700000000,PPP 44,UM,NL,-78.21759,42.083672,NO,9,POINT (-78.21759 42.083672)
Crossmore,Tompkins,Newfield,31109000000000,Crossmore E Y 1,UL,DW,-76.54523,42.35041,NO,7,POINT (-76.54523 42.35041)
Unknown,Steuben,Greenwood,31101600000000,"Mills, S. U1",UL,OD,-77.73003,42.14833,NO,8,POINT (-77.73003 42.14833)
Sinclair Refining,Chemung,Erin,31015000000000,Struzinsky 1,UL,DW,-76.65369,42.15157,YES,8,POINT (-76.65369 42.15157)
Unknown,Cattaraugus,Allegany,31009700000000,KC 934,UN,NL,-78.54325,42.007496,NO,9,POINT (-78.54325 42.007496)
Unknown,Oneida,Rome,31065000000000,"Kingsley, Dr. J. W.",UM,GD,,,NO,6,
Unknown,Allegany,Wirt,31003700000000,Crockett D 17,UN,NL,-78.17139,42.08868,NO,9,POINT (-78.17139 42.08868)
Unknown,Cattaraugus,Allegany,31009700000000,KC 682,UN,NL,-78.52945,42.008469,NO,9,POINT (-78.52945 42.008469)
Unknown,Cattaraugus,Allegany,31009700000000,KC 292,UM,NL,-78.5142,42.007725,NO,9,POINT (-78.5142 42.007725)
Seneca Nation of Indians,Erie,Collins,31029700000000,Hoag 1660-I,UN,GD,-78.96218,42.51828,NO,9,POINT (-78.96218 42.51828)
Unknown,Cattaraugus,Allegany,31009700000000,KC 770,UN,NL,-78.53299,42.009163,NO,9,POINT (-78.53299 42.009163)
Unknown,Allegany,Wirt,31003700000000,Crockett D 52,UN,NL,-78.17462,42.088428,NO,9,POINT (-78.17462 42.088428)
Unknown,Cattaraugus,Allegany,31009700000000,KC 16,UM,NL,-78.48302,42.022411,NO,9,POINT (-78.48302 42.022411)
Belmont Quadrangle Drilling,Tompkins,Groton,31109000000000,Caslin Thomas 1,UN,DW,-76.32436,42.55528,NO,7,POINT (-76.32436 42.55528)
Unknown,Allegany,Genesee,31003700000000,PPP 11,UN,NL,-78.21439,42.080082,NO,9,POINT (-78.21439 42.080082)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley P-35,UL,IW,-77.70074,42.09824,NO,8,POINT (-77.70074 42.09824)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 76,UN,NL,-78.15056,42.075356,NO,9,POINT (-78.15056 42.075356)
"Republic Light, Heat & Power",Ontario,East Bloomfield,31069000000000,Bailey G O 1,UM,DW,-77.45296,42.85808,NO,8,POINT (-77.45296 42.85808)
Unknown,Allegany,Bolivar,31003700000000,PYR 126,UL,NL,-78.1801,42.08976,YES,9,POINT (-78.1801 42.08976)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 40,UN,NL,-78.15369,42.056263,NO,9,POINT (-78.15369 42.056263)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 20,UN,NL,-78.14877,42.075466,NO,9,POINT (-78.14877 42.075466)
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1126,UL,OD,-77.84609,42.10038,YES,9,POINT (-77.84609 42.10038)
"Flint Oil & Gas, Inc.",Erie,Marilla,31029100000000,Nickolai 1 1432,UL,NL,-78.4991,42.84921,YES,9,POINT (-78.4991 42.84921)
Leroy Salt Co.,Genesee,Pavilion,31037000000000,Salt Well,UM,BR,-78.02403,42.9288,NO,8,POINT (-78.02403 42.9288)
Unknown,Allegany,Alma,31003700000000,Root F 255,UM,NL,-78.05271,42.064827,NO,9,POINT (-78.05271 42.064827)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 109,UM,NL,-78.16059,42.056492,NO,9,POINT (-78.16059 42.056492)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 10,UL,OD,-77.71216,42.09246,NO,8,POINT (-77.71216 42.09246)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-21,UN,OD,-78.56927,42.01212,NO,9,POINT (-78.56927 42.01212)
Alden Batavia Natural Gas Co.,Genesee,Pavilion,31037000000000,Sheppard,UL,GD,-78.06367,42.88299,NO,8,POINT (-78.06367 42.88299)
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 07o,UL,OD,-78.10095,42.07192,YES,9,POINT (-78.10095 42.07192)
Unknown,Allegany,Bolivar,31003700000000,PFG 30,UN,NL,-78.13066,42.073509,NO,9,POINT (-78.13066 42.073509)
Unknown,Wyoming,Sheldon,31121600000000,Tozier U1,UL,GW,-78.35841,42.74506,YES,9,POINT (-78.35841 42.74506)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-306,UL,OD,-78.55263,42.01991,YES,9,POINT (-78.55263 42.01991)
Alden Batavia Natural Gas Co.,Wyoming,UNK,31121000000000,Lacy James 1,UM,GD,,,NO,9,
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 8,UL,OD,-78.60745,42.0703,YES,9,POINT (-78.60745 42.0703)
Pennzoil Products Co.,Allegany,Wirt,31003600000000,Green 40,UL,OD,-78.1783,42.08804,NO,9,POINT (-78.1783 42.08804)
Unknown,Cattaraugus,Allegany,31009700000000,KC 510,UM,NL,-78.5239,42.015133,NO,9,POINT (-78.5239 42.015133)
Unknown,Allegany,Bolivar,31003700000000,DF 110,UN,NL,-78.14215,42.039112,NO,9,POINT (-78.14215 42.039112)
Retsof Mining,Livingston,York,31051000000000,Fuller Salt Shaft 1,UL,NL,-77.88486,42.82764,NO,8,POINT (-77.88486 42.82764)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 126,UL,NL,-77.6984,42.08921,NO,8,POINT (-77.6984 42.08921)
Phoenix Gas Co.,Onondaga,Lysander,31067000000000,Binning Hickock Farm 1,UM,GD,-76.31179,43.17646,NO,7,POINT (-76.31179 43.17646)
Unknown,Allegany,Bolivar,31003700000000,Root K 48,UL,NL,-78.07861,42.05533,YES,9,POINT (-78.07861 42.05533)
Pennzoil Products Co.,Allegany,Bolivar,31003600000000,Ballard U-24,UL,NL,-78.18497,42.08504,YES,9,POINT (-78.18497 42.08504)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 21,UN,NL,-78.14882,42.067207,NO,9,POINT (-78.14882 42.067207)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 139,UL,OD,-78.05042,42.077365,YES,9,POINT (-78.05042 42.077365)
"Cabot, G.L.",Oneida,Camden,31065000000000,Donlon Ed,UN,GD,-75.74699,43.35892,NO,6,POINT (-75.74699 43.35892)
France Brook,Cattaraugus,Red House,31009100000000,Allegany State Park 114,UN,GD,-78.73943,42.04152,NO,9,POINT (-78.73943 42.04152)
Meridian Gas Co.,Onondaga,Lysander,31067000000000,Frawley 18,UM,GD,-76.31591,43.15412,NO,7,POINT (-76.31591 43.15412)
Unknown,Cattaraugus,Allegany,31009700000000,KC 901,UN,NL,-78.54095,42.009224,NO,9,POINT (-78.54095 42.009224)
Unknown,Cattaraugus,Allegany,31009700000000,KC 62,UN,NL,-78.48855,42.02433,NO,9,POINT (-78.48855 42.02433)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Hw-205,UN,IW,-78.57969,42.02042,NO,9,POINT (-78.57969 42.02042)
Flanigan J.F. et al,Steuben,Bradford,31101000000000,Keyes 1,UL,DH,-77.15726,42.30576,NO,8,POINT (-77.15726 42.30576)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Hw-34,UN,IW,-78.57788,42.01592,NO,9,POINT (-78.57788 42.01592)
Unknown,Allegany,Genesee,31003600000000,Childs U18,UL,NL,-78.22084,42.07998,YES,9,POINT (-78.22084 42.07998)
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Green 512(G),UL,IW,-78.18249,42.08264,YES,9,POINT (-78.18249 42.08264)
Unknown,Cattaraugus,Allegany,31009700000000,KC 801,UN,NL,-78.53423,42.008858,NO,9,POINT (-78.53423 42.008858)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 97,UM,NL,-78.16014,42.060108,NO,9,POINT (-78.16014 42.060108)
Unknown,Allegany,Wirt,31003700000000,Reiman L 11,UN,NL,-78.14696,42.095848,NO,9,POINT (-78.14696 42.095848)
Unknown,Allegany,Willing,31003600000000,Bierman 2,UL,OD,-77.90922,42.080025,YES,9,POINT (-77.90922 42.080025)
Unknown,Allegany,Bolivar,31003700000000,DF 43,UN,NL,-78.12414,42.040188,NO,9,POINT (-78.12414 42.040188)
P & G Oil Co.,Allegany,Willing,31003700000000,Minges 02014,UL,OD,-77.89536,42.08159,YES,9,POINT (-77.89536 42.08159)
Kendall Refining Co.,Cattaraugus,Allegany,31009100000000,Nichols Run 2,UM,OD,-78.55346,42.016345,NO,9,POINT (-78.55346 42.016345)
Unknown,Allegany,Bolivar,31003700000000,PFG 88,UN,NL,-78.1361,42.072586,NO,9,POINT (-78.1361 42.072586)
NY Central Gas,Livingston,Caledonia,31051000000000,Place,UM,DH,-77.83512,42.96692,NO,8,POINT (-77.83512 42.96692)
NYS Natural Gas Corp.,Tompkins,Enfield,31109000000000,Grund GH,UN,DW,-76.59246,42.44218,NO,7,POINT (-76.59246 42.44218)
Unknown,Cattaraugus,Allegany,31009700000000,KC 80,UN,NL,-78.48998,42.021847,NO,9,POINT (-78.48998 42.021847)
"Wilson, Neal K.",Steuben,Greenwood,31101000000000,Wittie 1,UM,DW,-77.74234,42.15398,NO,8,POINT (-77.74234 42.15398)
Unknown,Cattaraugus,Allegany,31009700000000,KC 626,UN,NL,-78.52792,42.007915,NO,9,POINT (-78.52792 42.007915)
Messer Oil Corp.,Cattaraugus,Allegany,31009700000000,DOT 2,UL,NL,-78.48584,42.011103,YES,9,POINT (-78.48584 42.011103)
Unknown,Cattaraugus,Allegany,31009700000000,KC 378,UN,NL,-78.51899,42.006493,NO,9,POINT (-78.51899 42.006493)
NYS Natural Gas Corp.,Tompkins,Lansing,31109000000000,Moseley L 1,UN,DW,-76.47292,42.53381,NO,7,POINT (-76.47292 42.53381)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 025,UL,IW,-77.96909,42.032763,YES,9,POINT (-77.96909 42.032763)
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Feinen Maria 2,UN,GD,-79.2802,42.46403,NO,9,POINT (-79.2802 42.46403)
Unknown,Allegany,Bolivar,31003700000000,DF 68,UL,NL,-78.12776,42.039164,YES,9,POINT (-78.12776 42.039164)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 328,UL,IW,-77.70806,42.0976,NO,8,POINT (-77.70806 42.0976)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 124,UL,OD,-78.18381,42.07469,YES,9,POINT (-78.18381 42.07469)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Harding 0,UL,GD,-76.07432,43.64111,YES,7,POINT (-76.07432 43.64111)
Unknown,Allegany,Wirt,31003700000000,PYR 77,UN,NL,-78.17847,42.086163,NO,9,POINT (-78.17847 42.086163)
NY Gas & Elec.,Erie,Alden,31029000000000,Mathis,UM,GD,-78.57224,42.90765,NO,9,POINT (-78.57224 42.90765)
Bradley Producing Corp.,Steuben,Greenwood,31101100000000,Hunt 121,UM,OD,-77.73981,42.14537,NO,8,POINT (-77.73981 42.14537)
Seneca Nation of Indians,Erie,Brant,31029700000000,Pierce 1674-I,UN,GD,-79.07266,42.58257,NO,9,POINT (-79.07266 42.58257)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 15,UN,NL,-78.07468,42.075142,NO,9,POINT (-78.07468 42.075142)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ew-31,UN,IW,-78.56249,42.01156,NO,9,POINT (-78.56249 42.01156)
Unknown,Cattaraugus,Allegany,31009700000000,KC 259,UN,NL,-78.51227,42.018391,NO,9,POINT (-78.51227 42.018391)
Hadley & Rogers,Cayuga,Conquest,31011000000000,Cato Bank Tinker Lot,UL,DW,-76.59908,43.12023,YES,7,POINT (-76.59908 43.12023)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Frazer 0,UL,NL,-76.12446,43.63479,YES,7,POINT (-76.12446 43.63479)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 44,UM,NL,-78.18734,42.088203,NO,9,POINT (-78.18734 42.088203)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009200000000,Mallory Nr2,UL,OD,-78.55611,42.01221,YES,9,POINT (-78.55611 42.01221)
Ginell Oil & Gas Association.,Erie,Evans,31029100000000,Andrus 1,UL,DH,-78.95337,42.70154,YES,9,POINT (-78.95337 42.70154)
Unknown,Cattaraugus,Allegany,31009700000000,KC 873,UN,NL,-78.53898,42.001743,NO,9,POINT (-78.53898 42.001743)
Unknown,Cattaraugus,Allegany,31009600000000,Stephan U7,UL,OD,-78.49548,42.039083,YES,9,POINT (-78.49548 42.039083)
Finance Oil & Gas,Erie,Collins,31029100000000,Jim Sandy R-61 (I-1663),UN,GD,-78.96347,42.548029,NO,9,POINT (-78.96347 42.548029)
Sangerfield Oil & Gas,Oneida,Sangerfield,31065000000000,Rhem James Steele 1,UN,DW,-75.42824,42.89296,NO,6,POINT (-75.42824 42.89296)
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Johnson,UM,GD,-76.34312,43.14781,NO,7,POINT (-76.34312 43.14781)
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 12,UL,OD,-78.60921,42.07208,YES,9,POINT (-78.60921 42.07208)
Unknown,Allegany,Genesee,31003700000000,PPP 52,UM,NL,-78.21864,42.084526,NO,9,POINT (-78.21864 42.084526)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-12,UL,OD,-78.56819,42.01891,YES,9,POINT (-78.56819 42.01891)
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1158,UL,OD,-77.84001,42.10461,YES,9,POINT (-77.84001 42.10461)
Norris Oil Co.,Cattaraugus,Allegany,31009100000000,Edward O'Dell 4n,UL,OD,-78.57721,42.05583,YES,9,POINT (-78.57721 42.05583)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 0127,UL,IW,-78.04985,42.07693,YES,9,POINT (-78.04985 42.07693)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 119,UN,NL,-78.15204,42.073849,NO,9,POINT (-78.15204 42.073849)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-208,UN,OD,-78.57632,42.0189,NO,9,POINT (-78.57632 42.0189)
Unknown,Cattaraugus,Allegany,31009700000000,KC 733,UN,NL,-78.53116,42.012032,NO,9,POINT (-78.53116 42.012032)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 94,UL,IW,-78.18933,42.07572,YES,9,POINT (-78.18933 42.07572)
Unknown,Onondaga,Elbridge,31067000000000,Jordan 1,UM,GW,,,NO,7,
Unknown,Genesee,Alexander,31037000000000,Conway,UM,DW,-78.28355,42.87153,NO,8,POINT (-78.28355 42.87153)
Akron Natural Gas,Erie,Alden,31029000000000,Larkin S A 1,UM,GD,-78.54682,42.87465,NO,9,POINT (-78.54682 42.87465)
Williamsport Natural Gas E.Q.D,Steuben,Woodhull,31101000000000,Dorr 1,UL,DH,-77.3507,42.05974,YES,8,POINT (-77.3507 42.05974)
Unknown,Schuyler,Dix,31097000000000,Watkins Fair Grounds 1,UM,DW,-76.86451,42.37147,NO,8,POINT (-76.86451 42.37147)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-34,UM,OD,-77.70487,42.09894,NO,8,POINT (-77.70487 42.09894)
Unknown,Erie,Wales,31029000000000,Forge Frank and Nellie 1,UL,GD,-78.47011,42.72509,YES,9,POINT (-78.47011 42.72509)
Unknown,Allegany,Alma,31003700000000,Root F 258,UM,NL,-78.05322,42.064911,NO,9,POINT (-78.05322 42.064911)
Alden Batavia Natural Gas Co.,Genesee,Darien,31037000000000,Whitman,UM,GD,-78.44593,42.92893,NO,8,POINT (-78.44593 42.92893)
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Dennington 0,UM,GD,-76.96681,42.91701,NO,8,POINT (-76.96681 42.91701)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 53,UN,NL,-78.1499,42.066483,NO,9,POINT (-78.1499 42.066483)
Unknown,Allegany,Wirt,31003700000000,PYR 53,UL,NL,-78.17786,42.087179,YES,9,POINT (-78.17786 42.087179)
Unknown,Cattaraugus,Allegany,31009700000000,KC 623,UN,NL,-78.52766,42.002964,NO,9,POINT (-78.52766 42.002964)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 157,UL,OD,-78.1795,42.08074,YES,9,POINT (-78.1795 42.08074)
"Republic Light, Heat & Power",Erie,Tonawanda,31029000000000,Ensiminger Philip 1,UN,GD,-78.84844,42.99483,NO,9,POINT (-78.84844 42.99483)
P & G Oil Co.,Allegany,Willing,31003600000000,Rixford U1,UL,NL,-77.89418,42.08206,YES,9,POINT (-77.89418 42.08206)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 97,UN,NL,-78.15664,42.05769,NO,9,POINT (-78.15664 42.05769)
Unknown,Allegany,Bolivar,31003700000000,OR 16,UM,NL,-78.09071,42.065498,NO,9,POINT (-78.09071 42.065498)
Miller Oil Co.,Cattaraugus,Allegany,31009600000000,Kinley KU3,UL,OD,-78.50457,42.00564,YES,9,POINT (-78.50457 42.00564)
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U17,UL,OD,-78.49317,42.02705,YES,9,POINT (-78.49317 42.02705)
Unknown,Cattaraugus,Perrysburg,31009000000000,Nenno Frank 1,UM,NL,-79.01831,42.44285,NO,9,POINT (-79.01831 42.44285)
Unknown,Cattaraugus,Allegany,31009700000000,KC 837,UN,NL,-78.53641,42.003857,NO,9,POINT (-78.53641 42.003857)
Unknown,Steuben,Jasper,31101600000000,Snyder U1,UL,GW,-77.56193,42.16907,YES,8,POINT (-77.56193 42.16907)
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 50,UL,OD,-78.10902,42.084914,YES,9,POINT (-78.10902 42.084914)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 3,UM,NL,-78.16113,42.058468,NO,9,POINT (-78.16113 42.058468)
Carey Oil,Cattaraugus,Allegany,31009700000000,Carey 296(G),UL,OD,-78.50469,42.08106,NO,9,POINT (-78.50469 42.08106)
Unknown,Cattaraugus,Allegany,31009700000000,KC 708,UN,NL,-78.53032,42.002995,NO,9,POINT (-78.53032 42.002995)
Unknown,Allegany,Wirt,31003700000000,Crockett D 12,UN,NL,-78.17103,42.087547,NO,9,POINT (-78.17103 42.087547)
Meridian Gas Co.,Onondaga,Elbridge,31067000000000,Ashby H 2,UN,DW,-76.4594,43.07298,NO,7,POINT (-76.4594 43.07298)
Hickory Oil,Allegany,Genesee,31003600000000,Hickory U5,UL,OD,-78.2079,42.067523,YES,9,POINT (-78.2079 42.067523)
Unknown,Genesee,Darien,31037000000000,None Specified,UM,NL,,,NO,8,
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Oaks N 1,UM,DW,-77.00735,42.931,NO,8,POINT (-77.00735 42.931)
Unknown,Allegany,Wirt,31003700000000,Jakima S 64,UM,NL,-78.14599,42.094189,NO,9,POINT (-78.14599 42.094189)
Unknown,Cattaraugus,Allegany,31009700000000,KC 702,UN,NL,-78.53006,42.003822,NO,9,POINT (-78.53006 42.003822)
Unknown,Cattaraugus,Carrollton,31009100000000,Allegany State Park 151,UN,GD,-78.63812,42.05947,NO,9,POINT (-78.63812 42.05947)
Unknown,Allegany,Bolivar,31003700000000,PFG 69,UN,NL,-78.13421,42.075603,NO,9,POINT (-78.13421 42.075603)
Unknown,Cattaraugus,Allegany,31009700000000,KC 814,UN,NL,-78.53518,42.001232,NO,9,POINT (-78.53518 42.001232)
Iroquois Gas Corp.,Erie,Eden,31029000000000,Smyth IGC-206,UM,ST,-78.92423,42.67622,NO,9,POINT (-78.92423 42.67622)
Unknown,Allegany,Willing,31003600000000,Aldrich 1,UL,OD,-77.95585,42.053482,YES,9,POINT (-77.95585 42.053482)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex O-369,UL,IW,-77.69708,42.0947,NO,8,POINT (-77.69708 42.0947)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 88,UM,NL,-78.15965,42.061348,NO,9,POINT (-78.15965 42.061348)
"Chris Glade Oil & Gas, LLC",Schuyler,Reading,31097200000000,Estes 1,UL,GW,-76.94447,42.432362,NO,8,POINT (-76.94447 42.432362)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 21,UL,OD,-78.17811,42.08173,NO,9,POINT (-78.17811 42.08173)
Weaver Oil and Gas Cor.,Genesee,Byron,31037000000000,Tyler 1,UM,DW,-78.07707,43.04293,NO,8,POINT (-78.07707 43.04293)
Unknown,Cattaraugus,Allegany,31009700000000,KC 453,UM,NL,-78.52205,42.000458,NO,9,POINT (-78.52205 42.000458)
Unknown,Seneca,Waterloo,31099000000000,Unnamed,UM,GW,,,NO,8,
Unknown,Oswego,Volney,31075000000000,Dines 0,UM,GD,-76.39338,43.32161,NO,7,POINT (-76.39338 43.32161)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Rund Aw-7,UL,IW,-78.56596,42.01386,YES,9,POINT (-78.56596 42.01386)
Unknown,Allegany,Alma,31003700000000,Root F 63,UM,NL,-78.05529,42.063023,NO,9,POINT (-78.05529 42.063023)
Unknown,Allegany,Wirt,31003700000000,PYR 30,UM,NL,-78.17716,42.087036,NO,9,POINT (-78.17716 42.087036)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 21,UM,NL,-78.18571,42.087997,NO,9,POINT (-78.18571 42.087997)
Unknown,Allegany,Wirt,31003700000000,Crockett D 62,UM,NL,-78.17559,42.087284,NO,9,POINT (-78.17559 42.087284)
Witmer Oil & Gas,Steuben,Jasper,31101000000000,Broughton 1,UM,DW,-77.55326,42.18368,NO,8,POINT (-77.55326 42.18368)
Unknown,Allegany,Alma,31003700000000,Root F 242,UM,NL,-78.0659,42.058327,NO,9,POINT (-78.0659 42.058327)
Unknown,Allegany,Wirt,31003700000000,Jakima S 52,UN,NL,-78.14535,42.092812,NO,9,POINT (-78.14535 42.092812)
Unknown,Cattaraugus,Allegany,31009700000000,KC 597,UM,NL,-78.52678,42.0121,NO,9,POINT (-78.52678 42.0121)
Unknown,Allegany,Wirt,31003700000000,Jakima S 23,UN,NL,-78.14363,42.09359,NO,9,POINT (-78.14363 42.09359)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 32,UN,NL,-78.14899,42.073818,NO,9,POINT (-78.14899 42.073818)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 93,UM,NL,-78.19032,42.086777,NO,9,POINT (-78.19032 42.086777)
Unknown,Cattaraugus,Allegany,31009700000000,KC 448,UM,NL,-78.5218,42.001568,NO,9,POINT (-78.5218 42.001568)
Alden Batavia Natural Gas Co.,Genesee,Pavilion,31037000000000,Wilson-Burns 2,UM,GD,-78.04212,42.88545,NO,8,POINT (-78.04212 42.88545)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Warfield 049a,UM,IW,-77.95986,42.04728,NO,9,POINT (-77.95986 42.04728)
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Davis 0,UN,GD,-76.18954,43.55103,NO,7,POINT (-76.18954 43.55103)
Unknown,Allegany,Wirt,31003700000000,Reiman L 64,UN,NL,-78.14993,42.09417,NO,9,POINT (-78.14993 42.09417)
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 193,UN,GD,-78.62982,42.07075,NO,9,POINT (-78.62982 42.07075)
Unknown,Cattaraugus,Allegany,31009700000000,KC 602,UN,NL,-78.52694,42.004204,NO,9,POINT (-78.52694 42.004204)
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Rex O-377,UL,OD,-77.69867,42.09686,NO,8,POINT (-77.69867 42.09686)
Unknown,Cattaraugus,Allegany,31009700000000,KC 405,UM,NL,-78.52029,42.001957,NO,9,POINT (-78.52029 42.001957)
Unknown,Allegany,Genesee,31003600000000,Oconnor 47,UL,OD,-78.24369,42.052315,YES,9,POINT (-78.24369 42.052315)
Unknown,Allegany,Bolivar,31003700000000,OR 25,UM,NL,-78.09223,42.066113,NO,9,POINT (-78.09223 42.066113)
Unknown,Allegany,Bolivar,31003700000000,DF 18,UN,NL,-78.11891,42.045403,NO,9,POINT (-78.11891 42.045403)
Unknown,Cattaraugus,Allegany,31009700000000,KC 947,UN,NL,-78.54422,42.003727,NO,9,POINT (-78.54422 42.003727)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Hamilton 21,UL,OD,-77.70082,42.08887,NO,8,POINT (-77.70082 42.08887)
Excelite Co.,Erie,Orchard Park,31029000000000,Fee 1,UL,GD,-78.75153,42.76202,YES,9,POINT (-78.75153 42.76202)
Belmont Quadrangle Drilling,Schuyler,Hector,31097000000000,Berry 1,UL,DW,-76.82111,42.39787,NO,8,POINT (-76.82111 42.39787)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 396,UM,OD,,,NO,8,
"Allegro Oil & Gas, Inc.",Allegany,Genesee,31003700000000,Krampf 864(G),UL,OD,-78.19197,42.07509,YES,9,POINT (-78.19197 42.07509)
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Kelly 1,UM,GD,-76.32979,43.14616,NO,7,POINT (-76.32979 43.14616)
Unknown,Allegany,Bolivar,31003700000000,PFG 24,UN,NL,-78.1302,42.073463,NO,9,POINT (-78.1302 42.073463)
"Republic Light, Heat & Power",Genesee,Pavilion,31037100000000,Bradley Robert 1 1,UM,GD,-78.00534,42.9401,NO,8,POINT (-78.00534 42.9401)
Onondaga Gas Co.,Onondaga,Lysander,31067000000000,Names 1,UM,GD,-76.32319,43.15302,NO,7,POINT (-76.32319 43.15302)
Unknown,Allegany,Alma,31003700000000,Root F 23,UL,NL,-78.05231,42.061253,YES,9,POINT (-78.05231 42.061253)
